STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WESD,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/25/2019,7.61,,0,0,0,67,82,64,250,230,,21,27.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/26/2019,11.63,,0.01,0,0,66,77,54,40,40,,25.1,30,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/27/2019,16.33,,0.39,0,0,60,64,57,40,50,,32,38.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/28/2019,10.29,,0,0,0,61,72,53,70,50,,19.9,29.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/29/2019,4.47,,0,0,0,62,76,49,100,70,,14.1,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/30/2019,4.92,,0,0,0,64,80,51,120,120,,15,18.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",3/31/2019,8.28,,0.09,0,0,68,82,55,240,270,,17,25.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/1/2019,9.17,,0.25,0,0,57,58,52,40,30,,19.9,25.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/2/2019,6.49,,0.22,0,0,58,68,48,290,290,,17,23,1,,,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/3/2019,4.92,,0,0,0,56,70,42,80,100,,15,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/4/2019,8.05,,0,0,0,62,77,60,100,100,,19.9,27.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/5/2019,7.38,,0.27,0,0,68,80,61,270,280,,18.1,23,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/6/2019,5.59,,0,0,0,72,86,62,90,80,,16.1,21,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/7/2019,6.71,,0,0,0,72,86,62,80,80,,18.1,23,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/8/2019,8.28,,0.64,0,0,74,86,70,190,200,,23.9,31.1,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/9/2019,8.72,,0.31,0,0,74,85,66,220,200,,21.9,28,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/10/2019,5.14,,0,0,0,69,80,61,60,60,,17,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/11/2019,9.17,,0.06,0,0,72,83,60,80,70,,18.1,21,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/12/2019,8.28,,0.06,0,0,75,86,65,140,140,,18.1,25.9,1,,,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/13/2019,9.84,,0,0,0,77,86,71,130,110,,17,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/14/2019,13.42,,0,0,0,79,88,70,270,230,,25.1,35.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/15/2019,10.51,,0,0,0,69,77,51,280,270,,25.1,32,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/16/2019,5.37,,0,0,0,62,76,46,80,70,,18.1,21.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/17/2019,6.04,,0,0,0,67,81,54,100,100,,15,21.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/18/2019,8.5,,0,0,0,72,86,61,180,160,,19.9,27.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/19/2019,15.21,,0.76,0,0,73,84,60,240,270,,36,52.1,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/20/2019,12.3,,0,0,0,61,71,50,260,260,,28,36,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/21/2019,5.82,,0,0,0,62,77,46,270,300,,19.9,29.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/22/2019,4.25,,0,0,0,64,81,47,110,140,,16.1,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/23/2019,3.58,,0,0,0,67,84,52,130,130,,14.1,17,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/24/2019,4.03,,0,0,0,72,88,59,230,240,,12.1,14.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/25/2019,4.7,,0,0,0,72,86,58,120,120,,18.1,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/26/2019,11.41,,0.01,0,0,74,85,61,280,310,,21.9,30,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/27/2019,4.47,,0,0,0,67,82,49,150,140,,13,16.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/28/2019,5.37,,0,0,0,69,85,54,150,140,,17,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/29/2019,5.82,,0,0,0,72,83,60,70,130,,17,23,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",4/30/2019,7.16,,0,0,0,73,85,63,120,80,,18.1,23.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/1/2019,6.49,,0,0,0,74,84,64,80,110,,17,23,1,1,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/2/2019,9.62,,0.34,0,0,73,85,66,70,110,,19.9,23.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/3/2019,4.25,,0.33,0,0,76,84,70,300,300,,15,19,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/4/2019,8.72,,0,0,0,78,90,70,240,240,,19.9,23.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/5/2019,8.28,,1,0,0,74,77,69,240,230,,28,38.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/6/2019,4.03,,0,0,0,76,89,68,110,330,,13,17,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/7/2019,5.82,,0,0,0,75,86,65,70,70,,17,23.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/8/2019,7.38,,0,0,0,75,85,65,90,90,,17,25.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/9/2019,7.83,,0,0,0,75,86,64,110,120,,18.1,23,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/10/2019,7.16,,0,0,0,78,86,71,130,110,,15,21.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/11/2019,6.26,,0,0,0,77,89,66,100,110,,16.1,21,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/12/2019,6.49,,0.07,0,0,78,89,69,280,280,,19.9,31.1,,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/13/2019,5.82,,0,0,0,75,86,68,210,200,,14.1,18.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/14/2019,6.71,,0,0,0,74,83,62,280,280,,16.1,21.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/15/2019,5.37,,0,0,0,71,82,58,80,70,,16.1,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/16/2019,6.49,,0,0,0,72,87,60,130,110,,15,19,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/17/2019,6.93,,0,0,0,76,91,64,110,120,,17,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/18/2019,6.26,,0,0,0,77,91,63,130,110,,16.1,19,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/19/2019,6.26,,0,0,0,75,88,60,120,110,,17,25.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/20/2019,5.14,,0,0,0,79,93,67,110,90,,16.1,21.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/21/2019,5.82,,0,0,0,80,94,69,120,120,,16.1,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/22/2019,7.61,,0,0,0,81,92,73,120,110,,18.1,25.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/23/2019,6.93,,0,0,0,79,87,69,70,80,,19.9,25.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/24/2019,3.8,,0,0,0,77,92,63,60,60,,13,16.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/25/2019,5.37,,0,0,0,81,96,69,80,100,,15,19,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/26/2019,6.04,,0,0,0,83,98,70,120,110,,15,18.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/27/2019,6.93,,0,0,0,86,100,74,260,260,,14.1,17,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/28/2019,6.49,,0,0,0,85,97,73,190,200,,31.1,36.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/29/2019,8.72,,0,0,0,83,99,71,130,170,,19.9,23.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/30/2019,5.82,,0,0,0,83,98,69,130,110,,16.1,21.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",5/31/2019,8.5,,0,0,0,82,97,70,210,200,,21.9,25.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/1/2019,6.71,,0,0,0,84,97,74,280,280,,17,21,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/2/2019,7.38,,0,0,0,85,98,75,130,130,,17,21,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/3/2019,6.04,,0,0,0,83,99,69,140,280,,16.1,21,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/4/2019,7.38,,0.64,0,0,83,98,72,160,10,,40,53.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/5/2019,8.05,,0,0,0,84,93,76,140,140,,19.9,23.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/6/2019,4.7,,0,0,0,83,95,76,250,260,,16.1,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/7/2019,5.59,,0.17,0,0,81,93,75,230,210,,21.9,27.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/8/2019,8.72,,0.01,0,0,80,92,74,190,190,,18.1,23,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/9/2019,8.05,,0.07,0,0,80,91,74,220,220,,21.9,29.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/10/2019,7.38,,0.84,0,0,78,89,73,190,190,,35.1,48.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/11/2019,4.25,,0.44,0,0,78,89,73,110,120,,16.1,21,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/12/2019,7.16,,1.12,0,0,77,87,70,280,290,,29.1,38,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/13/2019,7.16,,0.01,0,0,78,89,71,210,220,,16.1,21,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/14/2019,8.05,,0,0,0,77,86,68,50,90,,19.9,23.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/15/2019,6.71,,0,0,0,78,88,67,70,60,,16.1,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/16/2019,5.82,,0,0,0,80,89,70,60,60,,19.9,25.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/17/2019,7.61,,0,0,0,80,89,70,140,140,,23,28,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/18/2019,4.7,,0.38,0,0,80,92,72,150,160,,23,25.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/19/2019,8.72,,0.21,0,0,78,89,74,220,210,,32,40,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/20/2019,11.86,,0.02,0,0,81,90,72,190,190,,25.9,35.1,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/21/2019,10.51,,0,0,0,85,97,72,290,270,,18.1,23,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/22/2019,8.72,,0.24,0,0,86,96,74,320,320,,25.9,35.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/23/2019,5.59,,0,0,0,83,97,72,330,330,,25.1,33.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/24/2019,5.82,,0,0,0,83,99,72,250,250,,18.1,25.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/25/2019,7.16,,0,0,0,85,97,74,310,320,,17,21.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/26/2019,4.7,,0,0,0,84,96,72,40,50,,15,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/27/2019,6.49,,0,0,0,81,91,70,80,70,,19.9,28,,,,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/28/2019,7.16,,0.26,0,0,81,91,72,130,120,,19.9,23,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/29/2019,6.26,,0,0,0,81,89,73,150,130,,19.9,23,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",6/30/2019,2.68,,0,0,0,80,93,70,70,70,,19.9,25.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/1/2019,7.16,,0,0,0,83,98,73,300,290,,16.1,23,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/2/2019,6.26,,0.01,0,0,86,99,77,320,330,,16.1,23.9,,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/3/2019,4.92,,0.57,0,0,83,99,75,280,280,,36.9,46.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/4/2019,3.8,,0.05,0,0,81,97,73,240,,,8.1,,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/5/2019,3.8,,0.03,0,0,79,87,73,40,40,,17,21,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/6/2019,2.68,,0.44,0,0,78,87,73,180,200,,29.1,35.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/7/2019,5.59,,0,0,0,80,91,74,270,280,,25.1,31.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/8/2019,6.49,,0,0,0,82,95,74,160,170,,23,27.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/9/2019,5.59,,0,0,0,83,93,75,140,100,,17,21.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/10/2019,5.82,,0.84,0,0,81,92,74,230,220,,17,21.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/11/2019,6.49,,0,0,0,83,94,74,180,180,,31.1,38,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/12/2019,6.71,,0.9,0,0,80,91,74,210,210,,19.9,25.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/13/2019,3.58,,0.22,0,0,78,90,73,270,240,,14.1,17,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/14/2019,3.58,,0,0,0,84,96,74,330,320,,12.1,15,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/15/2019,4.25,,0,0,0,85,98,74,220,340,,13,17,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/16/2019,4.03,,0,0,0,85,98,75,140,140,,18.1,23,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/17/2019,4.92,,0,0,0,83,96,73,260,260,,18.1,27.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/18/2019,4.92,,0,0,0,80,94,71,190,210,,14.1,19,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/19/2019,3.8,,0.09,0,0,81,94,71,240,240,,23.9,30,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/20/2019,3.36,,1.07,0,0,80,94,70,180,180,,31.1,44.1,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/21/2019,4.7,,0,0,0,80,94,71,230,230,,16.1,21,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/22/2019,5.14,,0,0,0,80,93,71,110,120,,23,28,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/23/2019,6.04,,0.25,0,0,81,91,73,230,240,,28,35.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/24/2019,4.03,,0.02,0,0,78,82,74,50,330,,13,16.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/25/2019,6.49,,0,0,0,78,87,71,60,70,,17,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/26/2019,6.49,,0.43,0,0,79,87,72,40,60,,21,25.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/27/2019,7.16,,0.21,0,0,77,84,71,60,30,,18.1,23,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/28/2019,6.71,,0.16,0,0,78,87,73,60,60,,21,23.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/29/2019,5.82,,0,0,0,79,89,71,70,70,,15,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/30/2019,4.25,,0,0,0,80,91,68,80,70,,14.1,21.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",7/31/2019,4.92,,0,0,0,81,94,70,150,140,,13,16.1,1,1,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/1/2019,5.14,,1.79,0,0,80,89,71,40,40,,17,25.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/2/2019,5.37,,0.35,0,0,78,83,75,100,70,,16.1,19,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/3/2019,3.8,,0,0,0,80,91,73,20,60,,14.1,17,1,1,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/4/2019,4.92,,0,0,0,83,94,75,40,40,,16.1,21,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/5/2019,5.37,,0,0,0,81,92,74,340,340,,17,23,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/6/2019,6.71,,0,0,0,82,92,74,200,170,,16.1,19.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/7/2019,6.93,,0,0,0,83,93,75,170,180,,17,21,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/8/2019,6.93,,0.48,0,0,83,95,77,260,250,,36,40.9,1,,1,,,,,1,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/9/2019,5.59,,0,0,0,84,97,75,180,200,,14.1,18.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/10/2019,5.82,,0.02,0,0,87,99,75,280,270,,28,35.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/11/2019,4.03,,3.18,0,0,83,98,74,240,70,,19.9,29.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/12/2019,4.25,,0,0,0,82,93,75,80,80,,14.1,16.1,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/13/2019,4.7,,0,0,0,85,95,77,120,110,,13,16.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/14/2019,5.59,,0.2,0,0,85,97,76,160,150,,25.1,32,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/15/2019,6.49,,0.57,0,0,81,92,77,220,220,,25.9,30,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/16/2019,9.62,,0.02,0,0,80,88,77,210,220,,18.1,23.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/17/2019,8.5,,0.18,0,0,77,79,75,220,210,,21.9,28,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/18/2019,6.93,,0,0,0,79,91,75,190,190,,17,23.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/19/2019,5.37,,0.21,0,0,79,88,74,240,230,,21,28,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/20/2019,2.68,,0.02,0,0,80,90,75,70,60,,19.9,23.9,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/21/2019,5.14,,0,0,0,83,93,73,130,130,,15,17,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/22/2019,4.47,,0,0,0,83,94,74,120,100,,17,19.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/23/2019,4.03,,0,0,0,83,93,73,120,70,,14.1,18.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/24/2019,4.92,,0,0,0,82,93,74,70,70,,15,21,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/25/2019,8.5,,0,0,0,81,89,76,60,60,,19.9,23,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/26/2019,6.26,,0,0,0,80,89,73,90,90,,16.1,19,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/27/2019,2.91,,1.44,0,0,81,93,73,300,290,,32,42.9,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/28/2019,4.92,,0.7,0,0,80,92,75,20,20,,23.9,30,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/29/2019,6.26,,0,0,0,81,92,74,70,40,,16.1,19.9,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/30/2019,7.61,,0.71,0,0,79,86,74,80,60,,23,29.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",8/31/2019,7.61,,0,0,0,81,89,76,60,70,,21,25.1,,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/1/2019,9.62,,0.3,0,0,82,91,77,50,50,,25.1,32,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/2/2019,10.74,,0.07,0,0,82,89,77,30,30,,21.9,28,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/3/2019,14.54,,0.38,0,0,82,90,77,50,40,,31.1,40,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/4/2019,17.67,,0.59,0,0,80,84,73,30,30,,32,44.1,1,,1,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/5/2019,13.42,,0.1,0,0,85,97,76,270,310,,23,42.9,,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/6/2019,4.7,,0,0,0,84,96,72,50,50,,14.1,16.1,1,,,,,,,,,
USW00013889,"JACKSONVILLE INTERNATIONAL AIRPORT, FL US",9/7/2019,2.91,,0,0,0,83,97,70,120,120,,12.1,14.1,,,,,,,,,,
